Source_ID,Target_ID,Source_File,Target_File,Source_Member,Target_Member,Source_Member_Type,Target_Member_Type,Dependency_Type,Dependency_Count,Is_Member_Level,Source_Member_ID,Target_Member_ID,Source_Module,Target_Module
52,51,lucene/contrib/highlighter/src/java/org/apache/lucene/search/highlight/WeightedSpanTermExtractor.java,lucene/contrib/highlighter/src/java/org/apache/lucene/search/highlight/WeightedSpanTerm.java,extractWeightedSpanTerms,WeightedSpanTerm,function,type,Call,5,TRUE,980,965,search,search
52,51,lucene/contrib/highlighter/src/java/org/apache/lucene/search/highlight/WeightedSpanTermExtractor.java,lucene/contrib/highlighter/src/java/org/apache/lucene/search/highlight/WeightedSpanTerm.java,extractWeightedSpanTerms,addPositionSpans,function,function,Call,5,TRUE,980,959,search,search
52,51,lucene/contrib/highlighter/src/java/org/apache/lucene/search/highlight/WeightedSpanTermExtractor.java,lucene/contrib/highlighter/src/java/org/apache/lucene/search/highlight/WeightedSpanTerm.java,extractWeightedTerms,WeightedSpanTerm,function,type,Call,5,TRUE,981,965,search,search
52,51,lucene/contrib/highlighter/src/java/org/apache/lucene/search/highlight/WeightedSpanTermExtractor.java,lucene/contrib/highlighter/src/java/org/apache/lucene/search/highlight/WeightedSpanTerm.java,put,WeightedSpanTerm,function,type,Return,1,TRUE,990,965,search,search
52,51,lucene/contrib/highlighter/src/java/org/apache/lucene/search/highlight/WeightedSpanTermExtractor.java,lucene/contrib/highlighter/src/java/org/apache/lucene/search/highlight/WeightedSpanTerm.java,extractWeightedSpanTerms,PositionSpan,function,type,Create,3,TRUE,980,964,search,search
52,51,lucene/contrib/highlighter/src/java/org/apache/lucene/search/highlight/WeightedSpanTermExtractor.java,lucene/contrib/highlighter/src/java/org/apache/lucene/search/highlight/WeightedSpanTerm.java,extractWeightedSpanTerms,WeightedSpanTerm,function,type,Create,3,TRUE,980,965,search,search
52,51,lucene/contrib/highlighter/src/java/org/apache/lucene/search/highlight/WeightedSpanTermExtractor.java,lucene/contrib/highlighter/src/java/org/apache/lucene/search/highlight/WeightedSpanTerm.java,extractWeightedTerms,WeightedSpanTerm,function,type,Create,3,TRUE,981,965,search,search
52,51,lucene/contrib/highlighter/src/java/org/apache/lucene/search/highlight/WeightedSpanTermExtractor.java,lucene/contrib/highlighter/src/java/org/apache/lucene/search/highlight/WeightedSpanTerm.java,extractWeightedSpanTerms,WeightedSpanTerm,function,type,Use,8,TRUE,980,965,search,search
52,51,lucene/contrib/highlighter/src/java/org/apache/lucene/search/highlight/WeightedSpanTermExtractor.java,lucene/contrib/highlighter/src/java/org/apache/lucene/search/highlight/WeightedSpanTerm.java,extractWeightedSpanTerms,positionSensitive,function,var,Use,8,TRUE,980,969,search,search
52,51,lucene/contrib/highlighter/src/java/org/apache/lucene/search/highlight/WeightedSpanTermExtractor.java,lucene/contrib/highlighter/src/java/org/apache/lucene/search/highlight/WeightedSpanTerm.java,spanPositions,PositionSpan,var,type,Use,8,TRUE,1052,964,search,search
52,51,lucene/contrib/highlighter/src/java/org/apache/lucene/search/highlight/WeightedSpanTermExtractor.java,lucene/contrib/highlighter/src/java/org/apache/lucene/search/highlight/WeightedSpanTerm.java,terms,WeightedSpanTerm,var,type,Use,8,TRUE,1058,965,search,search
52,51,lucene/contrib/highlighter/src/java/org/apache/lucene/search/highlight/WeightedSpanTermExtractor.java,lucene/contrib/highlighter/src/java/org/apache/lucene/search/highlight/WeightedSpanTerm.java,terms,WeightedSpanTerm,var,type,Use,8,TRUE,1058,965,search,search
52,51,lucene/contrib/highlighter/src/java/org/apache/lucene/search/highlight/WeightedSpanTermExtractor.java,lucene/contrib/highlighter/src/java/org/apache/lucene/search/highlight/WeightedSpanTerm.java,entry,WeightedSpanTerm,var,type,Use,8,TRUE,1007,965,search,search
52,51,lucene/contrib/highlighter/src/java/org/apache/lucene/search/highlight/WeightedSpanTermExtractor.java,lucene/contrib/highlighter/src/java/org/apache/lucene/search/highlight/WeightedSpanTerm.java,put,positionSensitive,function,var,Use,8,TRUE,990,969,search,search
